Date,Open,High,Low,Close,Volume,Market Cap
Feb-11-2017,870.1821648011871,888.327352708972,865.0385638052086,883.8033778425569,121873490.60258153,14250426162.588858
Feb-10-2017,875.2069454456159,879.1869871471586,833.2307957706996,871.2093007290289,281905947.6284876,13870314472.062769
Feb-09-2017,935.6618601634087,958.475367660973,839.0864387252249,873.9324871564,234537181.14511126,14720057771.362364
Feb-08-2017,934.1480008695888,949.6562571237201,913.1476039215997,935.5914481032311,159791494.3649326,15130229202.403072
Feb-07-2017,913.7285034180655,934.6584883058771,913.7285034180655,934.0687873018891,114753972.56042016,15016894790.999556
Feb-06-2017,904.2140737865581,919.4406817999787,904.2140737865581,913.3764431171771,99883659.71086594,14753380398.726448
Feb-05-2017,917.9092194911145,918.5517295402358,899.8397245480206,905.0942245387789,117486510.58953378,14713502053.872385
Feb-04-2017,906.4760612197658,920.549671747777,893.4938376245083,917.6099682353592,137492969.79586664,14658867080.575409
Feb-03-2017,890.5365310970462,909.9614581985602,887.8872773328616,905.4462848396673,166789533.2668135,14548099223.457151
Feb-02-2017,870.4893374137123,892.0503903908661,865.3827027493269,890.4221114992575,117850251.84409754,14170075995.557394
Feb-01-2017,854.1009304073602,870.5694311321644,854.1009304073602,870.5694311321644,150409164.20178583,13911114215.437466
Jan-31-2017,810.0749096305215,855.523254022949,810.0749096305215,854.2347133216977,98028723.60977988,13386374515.708967
Jan-30-2017,809.2950960640538,812.4213915359422,809.275732747505,810.3794417907899,56777083.35723464,13093426267.576603
Jan-29-2017,811.1381317392044,812.747047314264,808.988803602281,809.3144593806028,52794748.49007694,13096282566.39446
Jan-28-2017,809.518654355118,813.1809616351088,809.518654355118,811.1319706839387,80640638.62858431,13087885495.116653
Jan-27-2017,807.6140081273121,812.5754179175809,806.0825458184478,809.530976465649,117763216.63759184,13070317870.058372
Jan-26-2017,793.492869458681,809.1454704361763,793.492869458681,807.7917985792607,105357209.90346976,12925915213.33644
Jan-25-2017,785.6991345477653,794.9979272449784,784.8189837955445,793.2772325243868,91027939.4321326,12749549559.526346
Jan-24-2017,810.6294046044206,813.3869169111285,785.3461940961247,785.3461940961247,84943919.36117485,12780920426.961443
Jan-23-2017,813.8516365083011,817.0140181610305,806.8676402894288,811.1504538497354,81963527.5771149,13095146344.588243
Jan-22-2017,811.3132817388962,825.1633339758433,789.9916297663464,812.9177965601948,87958583.60175486,13123051814.347942
Jan-21-2017,787.7578071572099,816.2227626347841,787.7578071572099,811.3344053569496,92235543.2427355,13023683580.600506
Jan-20-2017,791.3197772514476,791.6058262459194,780.7007584259032,787.7718895692454,82426965.58892392,12682182156.876589
Jan-19-2017,780.3574996325372,796.1966925695033,778.3507559174735,791.6463131805215,97837907.84352212,12699104260.547073
Jan-18-2017,799.1223136698853,807.5374350118689,755.4369112341561,777.144949386931,141271680.06891775,12624620803.23075
Jan-17-2017,731.8752755972043,801.4309490929606,731.2257243420654,798.6030247260751,105467494.94475636,12435628578.620842
Jan-16-2017,723.3061278735822,734.512207250858,721.9621376749409,731.6913240899902,65200196.284044616,11751549418.635672
Jan-15-2017,720.3259374265624,724.6342753586835,715.4490221085067,723.3325323961487,71645661.13550596,11604679866.595379
Jan-14-2017,725.2301374179369,735.0006909183405,715.0837595463352,720.5970238582464,119395917.27159916,11733332870.431765
Jan-13-2017,708.3752505129078,729.6458537418289,686.5202271845122,724.2241251081485,161613915.93535417,11404592837.441284
Jan-12-2017,684.5434085950241,727.2210384194605,665.1792118954135,708.8126854367616,252364978.10480866,11035475307.785511
Jan-11-2017,798.8943546250601,809.2528488279472,671.3481885177293,685.5370987942814,166116703.85792568,12041128807.35055
Jan-10-2017,794.6247433260369,805.2261591365369,793.0686367961104,798.8160212081126,108542525.60823062,12848983287.850088
Jan-09-2017,801.9924852728775,804.1814201936508,774.3627928591609,795.0428149333418,131884603.96848688,12719603454.699955
Jan-08-2017,799.6917712065723,829.7392377366396,780.9128747571884,800.8694129130438,174990166.76020715,12971997649.301487
Jan-07-2017,795.2047626717504,799.6803292467933,724.8534328959864,799.6803292467933,283752118.8406928,12403101682.452991
Jan-06-2017,891.9271692855552,921.3506089322979,778.0039765210985,794.0728888043944,385207311.82753354,13391924364.453823
Jan-05-2017,1016.336478111971,1048.347560970243,801.3042073846409,889.4979532094258,379480642.7222632,15212449168.68465
Jan-04-2017,918.7365611982019,1020.4643851398869,918.7365611982019,1015.2890987168282,208366177.01435456,15454229477.288586
Jan-03-2017,899.2940310816437,918.947797378735,899.1620084688105,918.947797378735,172792852.0708138,14568310540.496948
Jan-02-2017,878.6764997108705,907.7786843330526,877.2480150400161,899.3292371117325,164714656.3681546,14384478040.17667
Jan-01-2017,848.2391263975694,882.8616165376806,843.7996460033675,878.1941770986535,86126846.25067025,13806335703.343552
Dec-31-2016,846.0343487632562,848.1123846892497,833.71047793066,848.1123846892497,117572164.53811987,13504761258.433876
Dec-30-2016,856.8241168347314,856.8241168347314,822.7939681508649,845.9190490147153,176407882.31978408,13513648189.545898
Dec-29-2016,858.9576022581148,862.0170062728345,840.1065334470488,856.9050907039358,193599698.3674475,13714530567.54026
Dec-28-2016,821.3549216709838,858.8343811528038,821.3549216709838,858.8343811528038,177515588.2032808,13578707639.879719
Dec-27-2016,798.8336242231569,827.3839543236966,795.880718449456,820.8769998125279,108701651.97450575,13052596748.282907
Dec-26-2016,788.7761415775294,803.7395845160358,788.7761415775294,798.3319382943911,115935757.12804884,12810833455.012463
Dec-25-2016,791.0988594126402,791.8293845369835,759.063132333306,789.1343629336833,121585543.78305027,12462810127.896643
Dec-24-2016,811.4849111355793,812.8007365101495,780.1084169696586,790.8286531317084,178449370.0858861,12810005734.044683
Dec-23-2016,760.9255313250053,814.2424234422872,760.9255313250053,811.0307533474333,201304544.11130494,12762965085.44832
Dec-22-2016,734.2930497135549,770.8201860814721,734.1768698142617,761.2080597164683,172851568.51665553,12148012747.246466
Dec-21-2016,704.8916138356177,732.3426356466337,703.5969120791009,732.3426356466337,110330980.62925106,11505512908.300404
Dec-20-2016,697.7078233959913,705.2973633323916,696.6366799305384,705.1688613225674,66766469.0385947,11211540877.610296
Dec-19-2016,695.7855741531409,698.4973186207334,695.6007424951746,697.8072804309923,55892141.150187075,11196183525.45607
Dec-18-2016,696.048739228055,699.488368367734,693.5816766695799,695.5373716410147,53397915.80057388,11168898452.84322
Dec-17-2016,690.8364864734032,697.527392491786,690.7986399910577,696.0320163637628,72322862.87662017,11167844114.531378
Dec-16-2016,684.8347384940092,690.9465053174308,684.8347384940092,690.8347261718988,75557943.12547414,11069013332.767672
Dec-15-2016,687.8210899962945,687.8210899962945,684.5830153788742,685.0125289459578,65918233.53059468,10987188141.369328
Dec-14-2016,687.0069505504903,688.3078133622727,683.7354302044855,687.5755279364249,60947906.71301736,11013599024.612127
Dec-13-2016,686.5941598476987,693.9636620960439,684.7238394992294,687.910865373021,74946138.98745172,11039451128.47334
Dec-12-2016,677.4793186576997,688.209236478024,677.4793186576997,686.6742535661508,52337715.20525408,10971056697.399197
Dec-11-2016,681.808780207874,681.9390425192026,673.6779475588579,677.2689626279189,50065572.453472055,10851060308.888044
Dec-10-2016,680.1752204117521,683.9581083447973,680.1752204117521,681.8105405093785,51123046.99437808,10939820679.88432
Dec-09-2016,678.429001319346,681.701401816103,677.4071462960176,680.0159131256002,64188596.70367964,10882838819.917238
Dec-08-2016,676.0719576048986,681.8510274439806,674.1479480605439,678.564544535188,79089366.20442127,10876912211.347942
Dec-07-2016,672.6323284652195,679.0741518207238,668.6945339997835,676.0878003184386,89512034.39902964,10799030561.463795
Dec-06-2016,667.7703757099516,673.8627792168243,667.7703757099516,672.6314483144672,94233108.94134392,10756104464.611803
Dec-05-2016,681.1240229226462,681.1240229226462,661.6207624041846,667.7474917903938,75159994.76975782,10727418902.266457
Dec-04-2016,678.7326533288622,680.8142098578644,676.097481976713,680.8142098578644,48307566.06435995,10877817423.199215
Dec-03-2016,684.7079967856894,684.9755626143647,673.1885837406231,678.6948068465166,82005923.85617118,10873985457.221554
Dec-02-2016,666.0752053611743,687.6582621071337,666.0752053611743,684.5011613589176,96141744.17536396,10921582593.97405
Dec-01-2016,656.3204945743107,667.3963116402577,656.3204945743107,665.858688276128,71883666.10192576,10618381004.911854
Nov-30-2016,647.4424139366591,658.2902719577809,647.4424139366591,656.341618192364,63291158.95415011,10485518111.160782
Nov-29-2016,647.6263654438732,649.0856553910554,646.5226564005883,647.5304290118811,55776826.67709547,10385170059.95188
Nov-28-2016,644.3011559019828,649.5565360434935,644.3011559019828,647.5929197152888,50994058.35987685,10377993347.387693
Nov-27-2016,647.247020469666,650.447248604741,643.4650126873731,644.253627761363,44241867.05254432,10360663947.729965
Nov-26-2016,652.762925233834,653.2602104088388,642.1799925891306,647.4512154441813,50714084.55230456,10387097738.762745
Nov-25-2016,651.5659202108137,652.734760409763,646.5508212246593,652.734760409763,71278627.78106669,10396518384.25459
Nov-24-2016,655.3549691991244,657.3247465825947,645.5817752464642,651.706744331169,66192404.51196789,10438912764.244677
Nov-23-2016,661.2986272288717,662.0934033581271,650.3645144340322,655.3426470885934,87314609.0923992,10506378950.999771
Nov-22-2016,650.6496832777518,663.519247576725,648.254793080959,661.3109493394029,82956163.67615889,10484313641.752388
Nov-21-2016,643.413083792992,652.8271762387461,642.9589260048461,650.9445337797457,104686586.10308312,10371199445.557646
Nov-20-2016,661.5353877812191,664.9362902878005,631.898951652439,643.3893197226821,103541186.31216931,10472727261.81301
Nov-19-2016,661.5081031079003,665.6025644072316,655.2431900535923,661.4156872789172,82156388.41287403,10572495576.990675
Nov-18-2016,652.1714639283416,662.6496586335307,648.5742878040151,661.677972203079,80059960.83733961,10503716103.476357
Nov-17-2016,655.006429501245,665.081515161917,650.8811629255858,652.5006403096722,126919767.7067017,10527252319.24805
Nov-16-2016,625.9341700046384,658.0139046215836,624.0612092039124,655.0486767373516,78447874.74643101,10195931107.245605
Nov-15-2016,620.5247634814891,629.9397360779953,620.5247634814891,626.3319981446423,58175192.40026442,10017914359.19996
Nov-14-2016,617.8931127323488,621.636393881544,615.9365376101618,620.145418507282,57467103.02096099,9884928732.213125
Nov-13-2016,620.5538084563124,620.7324790590131,604.940814262667,617.9424011744732,64655809.46926812,9800909721.09091
Nov-12-2016,630.5496805492844,631.1983516536712,619.6569348397993,620.567890868348,53925978.13597957,9983535311.697578
Nov-11-2016,629.7777883395868,632.2281280337696,628.7884988940906,630.55584160455,57040225.73836621,10063700937.363577
Nov-10-2016,636.5892750110239,636.5892750110239,625.9720164869839,629.7117770331702,72464114.23681982,10060557220.691458
Nov-09-2016,624.773251162459,651.3520435780241,623.6836245312097,636.4827767700052,105558675.16680565,10208613880.76002
Nov-08-2016,618.8612785597917,627.5360443736803,618.209086852396,624.9730453832133,60553242.58378,9933808930.40632
Nov-07-2016,626.2466235216768,626.2466235216768,616.0201519316229,618.643001173241,51126156.860369265,9888320093.014627
Nov-06-2016,619.1138818256791,628.6547159797531,615.7182602236111,626.4490581946875,47356342.20878627,9958005394.81515
Nov-05-2016,618.9528142380227,622.7154587037668,614.115505703817,619.145567252759,68006879.27054626,9871635440.367033
Nov-04-2016,606.1598230544928,622.2049712674786,603.398790144776,619.0628330820502,135653265.3533106,9827314541.140465
Nov-03-2016,652.0412016170129,656.3926669359928,596.8795135230762,605.8702534570122,98935500.7559028,10214540279.400015
Nov-02-2016,642.3278579155037,650.5915933281052,635.7760157159719,650.5915933281052,87434679.06182972,10214400756.469976
Nov-01-2016,616.9610330857469,648.1887817745423,616.9610330857469,642.1527079158119,97426244.46331893,10163822333.84567
Oct-31-2016,617.746127556728,624.2812468919676,608.7844325976154,617.0015200203491,84595579.53086205,9878805376.39636
Oct-29-2016,628.8492292959938,628.8492292959938,613.0029951530098,617.742606953719,107287635.56657071,9922462613.228127
